X,CH1,
Second,Volt,
2.0499999e-02,0.00000e+00,
2.0520000e-02,0.00000e+00,
2.0539999e-02,-4.00000e-02,
2.0560000e-02,0.00000e+00,
2.0579999e-02,0.00000e+00,
2.0600000e-02,0.00000e+00,
2.0620000e-02,0.00000e+00,
2.0639999e-02,1.48000e+00,
2.0660000e-02,2.60000e+00,
2.0679999e-02,2.60000e+00,
2.0700000e-02,2.60000e+00,
2.0719999e-02,2.60000e+00,
2.0739999e-02,2.60000e+00,
2.0760000e-02,2.60000e+00,
2.0779999e-02,2.60000e+00,
2.0800000e-02,2.60000e+00,
2.0819999e-02,2.64000e+00,
2.0840000e-02,2.60000e+00,
2.0860000e-02,2.64000e+00,
2.0879999e-02,2.64000e+00,
2.0900000e-02,2.60000e+00,
2.0919999e-02,2.60000e+00,
2.0940000e-02,2.60000e+00,
2.0959999e-02,2.60000e+00,
2.0979999e-02,2.60000e+00,
2.1000000e-02,2.60000e+00,
2.1019999e-02,2.60000e+00,
2.1040000e-02,2.60000e+00,
2.1059999e-02,2.64000e+00,
2.1080000e-02,2.60000e+00,
2.1100000e-02,2.60000e+00,
2.1119999e-02,2.60000e+00,
2.1140000e-02,2.60000e+00,
2.1159999e-02,2.60000e+00,
2.1180000e-02,2.60000e+00,
2.1199999e-02,2.64000e+00,
2.1219999e-02,2.64000e+00,
2.1240000e-02,2.64000e+00,
2.1259999e-02,2.60000e+00,
2.1280000e-02,2.64000e+00,
2.1299999e-02,2.60000e+00,
2.1320000e-02,2.60000e+00,
2.1340000e-02,2.60000e+00,
2.1359999e-02,2.60000e+00,
2.1380000e-02,2.64000e+00,
2.1399999e-02,2.64000e+00,
2.1420000e-02,2.64000e+00,
2.1439999e-02,2.60000e+00,
2.1459999e-02,2.60000e+00,
2.1480000e-02,2.64000e+00,
2.1499999e-02,2.64000e+00,
2.1520000e-02,2.60000e+00,
2.1539999e-02,2.64000e+00,
2.1560000e-02,2.64000e+00,
2.1579999e-02,2.64000e+00,
2.1599999e-02,1.92000e+00,
2.1620000e-02,0.00000e+00,
2.1639999e-02,0.00000e+00,
2.1660000e-02,0.00000e+00,
2.1679999e-02,0.00000e+00,
2.1699999e-02,0.00000e+00,
2.1720000e-02,0.00000e+00,
2.1739999e-02,0.00000e+00,
2.1760000e-02,0.00000e+00,
2.1779999e-02,0.00000e+00,
2.1800000e-02,0.00000e+00,
2.1819999e-02,0.00000e+00,
2.1839999e-02,0.00000e+00,
2.1860000e-02,0.00000e+00,
2.1879999e-02,0.00000e+00,
2.1900000e-02,0.00000e+00,
2.1919999e-02,0.00000e+00,
2.1940000e-02,0.00000e+00,
2.1960000e-02,0.00000e+00,
2.1979999e-02,0.00000e+00,
2.2000000e-02,0.00000e+00,
2.2019999e-02,2.64000e+00,
2.2040000e-02,2.60000e+00,
2.2059999e-02,2.64000e+00,
2.2079999e-02,2.60000e+00,
2.2100000e-02,2.60000e+00,
2.2119999e-02,2.60000e+00,
2.2140000e-02,2.60000e+00,
2.2159999e-02,2.60000e+00,
2.2180000e-02,2.60000e+00,
2.2200000e-02,2.60000e+00,
2.2219999e-02,2.60000e+00,
2.2240000e-02,2.60000e+00,
2.2259999e-02,2.60000e+00,
2.2280000e-02,2.60000e+00,
2.2299999e-02,0.00000e+00,
2.2319999e-02,0.00000e+00,
2.2340000e-02,0.00000e+00,
2.2359999e-02,0.00000e+00,
2.2380000e-02,0.00000e+00,
2.2399999e-02,0.00000e+00,
2.2420000e-02,0.00000e+00,
2.2440000e-02,0.00000e+00,
2.2459999e-02,0.00000e+00,
2.2480000e-02,0.00000e+00,
2.2499999e-02,0.00000e+00,
2.2520000e-02,0.00000e+00,
2.2539999e-02,0.00000e+00,
2.2559999e-02,0.00000e+00,
2.2580000e-02,0.00000e+00,
2.2599999e-02,0.00000e+00,
2.2620000e-02,0.00000e+00,
2.2639999e-02,0.00000e+00,
2.2660000e-02,0.00000e+00,
2.2679999e-02,0.00000e+00,
2.2699999e-02,0.00000e+00,
2.2720000e-02,-4.00000e-02,
2.2739999e-02,0.00000e+00,
2.2760000e-02,0.00000e+00,
2.2779999e-02,0.00000e+00,
2.2799999e-02,0.00000e+00,
2.2820000e-02,0.00000e+00,
2.2839999e-02,0.00000e+00,
2.2860000e-02,0.00000e+00,
2.2879999e-02,0.00000e+00,
2.2900000e-02,0.00000e+00,
2.2919999e-02,0.00000e+00,
2.2939999e-02,0.00000e+00,
2.2960000e-02,0.00000e+00,
2.2979999e-02,0.00000e+00,
2.3000000e-02,0.00000e+00,
2.3019999e-02,-4.00000e-02,
2.3040000e-02,0.00000e+00,
2.3060000e-02,0.00000e+00,
2.3079999e-02,0.00000e+00,
2.3100000e-02,-4.00000e-02,
2.3119999e-02,0.00000e+00,
2.3140000e-02,0.00000e+00,
2.3159999e-02,0.00000e+00,
2.3179999e-02,0.00000e+00,
2.3200000e-02,0.00000e+00,
2.3219999e-02,0.00000e+00,
2.3240000e-02,0.00000e+00,
2.3259999e-02,0.00000e+00,
2.3280000e-02,0.00000e+00,
2.3300000e-02,0.00000e+00,
2.3319999e-02,0.00000e+00,
2.3340000e-02,0.00000e+00,
2.3359999e-02,0.00000e+00,
2.3380000e-02,0.00000e+00,
2.3399999e-02,2.60000e+00,
2.3419999e-02,2.60000e+00,
2.3440000e-02,2.60000e+00,
2.3459999e-02,2.60000e+00,
2.3480000e-02,2.60000e+00,
2.3499999e-02,2.60000e+00,
2.3520000e-02,2.64000e+00,
2.3539999e-02,2.64000e+00,
2.3559999e-02,2.60000e+00,
2.3580000e-02,2.60000e+00,
2.3599999e-02,2.60000e+00,
2.3620000e-02,2.60000e+00,
2.3639999e-02,2.60000e+00,
2.3659999e-02,2.60000e+00,
2.3680000e-02,2.64000e+00,
2.3699999e-02,2.60000e+00,
2.3720000e-02,2.60000e+00,
2.3739999e-02,2.64000e+00,
2.3760000e-02,2.64000e+00,
2.3779999e-02,2.60000e+00,
2.3799999e-02,2.60000e+00,
2.3820000e-02,2.60000e+00,
2.3839999e-02,2.60000e+00,
2.3860000e-02,2.60000e+00,
2.3879999e-02,2.64000e+00,
2.3899999e-02,2.64000e+00,
2.3920000e-02,2.60000e+00,
2.3939999e-02,2.60000e+00,
2.3960000e-02,2.60000e+00,
2.3979999e-02,2.60000e+00,
2.4000000e-02,2.60000e+00,
2.4019999e-02,2.64000e+00,
2.4039999e-02,2.60000e+00,
2.4060000e-02,2.60000e+00,
2.4079999e-02,2.60000e+00,
2.4100000e-02,2.60000e+00,
2.4119999e-02,2.60000e+00,
2.4139998e-02,2.60000e+00,
2.4160000e-02,2.60000e+00,
2.4179999e-02,2.64000e+00,
2.4200000e-02,2.64000e+00,
2.4219999e-02,2.60000e+00,
2.4240000e-02,2.64000e+00,
2.4259999e-02,2.60000e+00,
2.4279999e-02,2.60000e+00,
2.4300000e-02,2.64000e+00,
2.4319999e-02,2.60000e+00,
2.4340000e-02,2.64000e+00,
2.4359999e-02,0.00000e+00,
2.4380000e-02,0.00000e+00,
2.4400000e-02,0.00000e+00,
2.4419999e-02,0.00000e+00,
2.4440000e-02,0.00000e+00,
2.4459999e-02,0.00000e+00,
2.4480000e-02,0.00000e+00,
2.4499999e-02,0.00000e+00,
2.4519999e-02,0.00000e+00,
2.4540000e-02,0.00000e+00,
2.4559999e-02,0.00000e+00,
2.4580000e-02,0.00000e+00,
2.4599999e-02,0.00000e+00,
2.4620000e-02,0.00000e+00,
2.4639999e-02,0.00000e+00,
2.4659999e-02,0.00000e+00,
2.4680000e-02,0.00000e+00,
2.4699999e-02,0.00000e+00,
2.4720000e-02,0.00000e+00,
2.4739999e-02,0.00000e+00,
2.4759999e-02,7.60000e-01,
2.4780000e-02,2.60000e+00,
2.4799999e-02,2.60000e+00,
2.4820000e-02,2.60000e+00,
2.4839999e-02,2.60000e+00,
2.4860000e-02,2.60000e+00,
2.4879999e-02,2.60000e+00,
2.4899999e-02,2.64000e+00,
2.4920000e-02,2.60000e+00,
2.4939999e-02,2.60000e+00,
2.4960000e-02,2.60000e+00,
2.4979999e-02,2.60000e+00,
2.4999999e-02,2.60000e+00,
2.5020000e-02,2.60000e+00,
2.5039999e-02,2.12000e+00,
2.5060000e-02,0.00000e+00,
2.5079999e-02,0.00000e+00,
2.5100000e-02,0.00000e+00,
2.5119999e-02,0.00000e+00,
2.5139999e-02,0.00000e+00,
2.5160000e-02,0.00000e+00,
2.5179999e-02,0.00000e+00,
2.5200000e-02,0.00000e+00,
2.5219999e-02,0.00000e+00,
2.5239998e-02,0.00000e+00,
2.5260000e-02,0.00000e+00,
2.5279999e-02,0.00000e+00,
2.5300000e-02,0.00000e+00,
2.5319999e-02,0.00000e+00,
2.5340000e-02,0.00000e+00,
2.5359999e-02,0.00000e+00,
2.5379999e-02,0.00000e+00,
2.5400000e-02,0.00000e+00,
2.5419999e-02,0.00000e+00,
2.5440000e-02,0.00000e+00,
2.5459999e-02,0.00000e+00,
2.5479998e-02,0.00000e+00,
2.5500000e-02,0.00000e+00,
2.5519999e-02,0.00000e+00,
2.5540000e-02,0.00000e+00,
2.5559999e-02,0.00000e+00,
2.5580000e-02,0.00000e+00,
2.5599999e-02,0.00000e+00,
2.5619999e-02,0.00000e+00,
2.5640000e-02,0.00000e+00,
2.5659999e-02,-4.00000e-02,
2.5680000e-02,-4.00000e-02,
2.5699999e-02,0.00000e+00,
2.5720000e-02,-4.00000e-02,
2.5739999e-02,-4.00000e-02,
2.5759999e-02,0.00000e+00,
2.5780000e-02,0.00000e+00,
2.5799999e-02,0.00000e+00,
2.5820000e-02,0.00000e+00,
2.5839999e-02,0.00000e+00,
2.5859999e-02,0.00000e+00,
2.5880000e-02,0.00000e+00,
2.5899999e-02,0.00000e+00,
2.5920000e-02,0.00000e+00,
2.5939999e-02,0.00000e+00,
2.5960000e-02,0.00000e+00,
2.5979999e-02,0.00000e+00,
2.5999999e-02,0.00000e+00,
2.6020000e-02,-4.00000e-02,
2.6039999e-02,-4.00000e-02,
2.6060000e-02,0.00000e+00,
2.6079999e-02,0.00000e+00,
2.6099999e-02,0.00000e+00,
2.6120000e-02,0.00000e+00,
2.6139999e-02,2.60000e+00,
2.6160000e-02,2.60000e+00,
2.6179999e-02,2.60000e+00,
2.6200000e-02,2.60000e+00,
2.6219999e-02,2.60000e+00,
2.6239999e-02,2.60000e+00,
2.6260000e-02,2.60000e+00,
2.6279999e-02,2.60000e+00,
2.6300000e-02,2.60000e+00,
2.6319999e-02,2.60000e+00,
2.6339998e-02,2.60000e+00,
2.6360000e-02,2.60000e+00,
2.6379999e-02,2.60000e+00,
2.6400000e-02,2.60000e+00,
2.6419999e-02,2.60000e+00,
2.6440000e-02,2.60000e+00,
2.6459999e-02,2.60000e+00,
2.6479999e-02,2.60000e+00,
2.6500000e-02,2.64000e+00,
2.6519999e-02,2.60000e+00,
2.6540000e-02,2.64000e+00,
2.6559999e-02,2.60000e+00,
2.6579998e-02,2.60000e+00,
2.6600000e-02,2.60000e+00,
2.6619999e-02,2.64000e+00,
2.6640000e-02,2.60000e+00,
2.6659999e-02,2.60000e+00,
2.6680000e-02,2.60000e+00,
2.6699999e-02,2.60000e+00,
2.6719999e-02,2.60000e+00,
2.6740000e-02,2.64000e+00,
2.6759999e-02,2.60000e+00,
2.6780000e-02,2.60000e+00,
2.6799999e-02,2.60000e+00,
2.6819998e-02,2.60000e+00,
2.6839999e-02,2.64000e+00,
2.6859999e-02,2.60000e+00,
2.6880000e-02,2.64000e+00,
2.6899999e-02,2.64000e+00,
2.6920000e-02,2.60000e+00,
2.6939999e-02,2.60000e+00,
2.6959999e-02,2.60000e+00,
2.6980000e-02,2.60000e+00,
2.6999999e-02,2.64000e+00,
2.7020000e-02,2.64000e+00,
2.7039999e-02,2.60000e+00,
2.7060000e-02,2.60000e+00,
2.7079999e-02,2.60000e+00,
2.7099999e-02,2.64000e+00,
2.7120000e-02,0.00000e+00,
2.7139999e-02,0.00000e+00,
2.7160000e-02,0.00000e+00,
2.7179999e-02,0.00000e+00,
2.7199998e-02,0.00000e+00,
2.7220000e-02,0.00000e+00,
2.7239999e-02,0.00000e+00,
2.7260000e-02,0.00000e+00,
2.7279999e-02,0.00000e+00,
2.7300000e-02,0.00000e+00,
2.7319999e-02,0.00000e+00,
2.7339999e-02,0.00000e+00,
2.7360000e-02,0.00000e+00,
2.7379999e-02,0.00000e+00,
2.7400000e-02,0.00000e+00,
2.7419999e-02,0.00000e+00,
2.7439998e-02,0.00000e+00,
2.7460000e-02,0.00000e+00,
2.7479999e-02,0.00000e+00,
2.7500000e-02,0.00000e+00,
2.7519999e-02,2.60000e+00,
2.7540000e-02,2.60000e+00,
2.7559999e-02,2.60000e+00,
2.7579999e-02,2.60000e+00,
2.7600000e-02,2.60000e+00,
2.7619999e-02,2.60000e+00,
2.7640000e-02,2.60000e+00,
2.7659999e-02,2.60000e+00,
2.7679998e-02,2.60000e+00,
2.7700000e-02,2.64000e+00,
2.7719999e-02,2.64000e+00,
2.7740000e-02,2.60000e+00,
2.7759999e-02,2.60000e+00,
2.7780000e-02,2.60000e+00,
2.7799999e-02,0.00000e+00,
2.7819999e-02,0.00000e+00,
2.7840000e-02,0.00000e+00,
2.7859999e-02,0.00000e+00,
2.7880000e-02,0.00000e+00,
2.7899999e-02,0.00000e+00,
2.7919998e-02,0.00000e+00,
2.7939999e-02,0.00000e+00,
2.7959999e-02,0.00000e+00,
2.7980000e-02,0.00000e+00,
2.7999999e-02,0.00000e+00,
2.8020000e-02,0.00000e+00,
2.8039999e-02,0.00000e+00,
2.8059999e-02,0.00000e+00,
2.8080000e-02,0.00000e+00,
2.8099999e-02,-4.00000e-02,
2.8120000e-02,0.00000e+00,
2.8139999e-02,0.00000e+00,
2.8160000e-02,0.00000e+00,
2.8179999e-02,0.00000e+00,
2.8199999e-02,0.00000e+00,
2.8220000e-02,0.00000e+00,
2.8239999e-02,0.00000e+00,
2.8260000e-02,-4.00000e-02,
2.8279999e-02,0.00000e+00,
2.8299998e-02,0.00000e+00,
2.8320000e-02,0.00000e+00,
2.8339999e-02,0.00000e+00,
2.8360000e-02,0.00000e+00,
2.8379999e-02,0.00000e+00,
2.8400000e-02,0.00000e+00,
2.8419999e-02,0.00000e+00,
2.8439999e-02,0.00000e+00,
2.8460000e-02,0.00000e+00,
2.8479999e-02,0.00000e+00,
2.8500000e-02,0.00000e+00,
2.8519999e-02,0.00000e+00,
2.8539998e-02,0.00000e+00,
2.8560000e-02,0.00000e+00,
2.8579999e-02,0.00000e+00,
2.8600000e-02,0.00000e+00,
2.8619999e-02,0.00000e+00,
2.8640000e-02,0.00000e+00,
2.8659999e-02,0.00000e+00,
2.8679999e-02,0.00000e+00,
2.8700000e-02,0.00000e+00,
2.8719999e-02,0.00000e+00,
2.8740000e-02,0.00000e+00,
2.8759999e-02,0.00000e+00,
2.8779998e-02,0.00000e+00,
2.8800000e-02,0.00000e+00,
2.8819999e-02,0.00000e+00,
2.8840000e-02,0.00000e+00,
2.8859999e-02,0.00000e+00,
2.8880000e-02,0.00000e+00,
2.8899999e-02,1.52000e+00,
2.8919999e-02,2.60000e+00,
2.8940000e-02,2.60000e+00,
2.8959999e-02,2.60000e+00,
2.8980000e-02,2.60000e+00,
2.8999999e-02,2.60000e+00,
2.9019998e-02,2.60000e+00,
2.9039999e-02,2.60000e+00,
2.9059999e-02,2.64000e+00,
2.9080000e-02,2.60000e+00,
2.9099999e-02,2.60000e+00,
2.9120000e-02,2.60000e+00,
2.9139999e-02,2.60000e+00,
2.9159999e-02,2.60000e+00,
2.9180000e-02,2.60000e+00,
2.9199999e-02,2.60000e+00,
2.9220000e-02,2.64000e+00,
2.9239999e-02,2.60000e+00,
2.9259998e-02,2.60000e+00,
2.9279999e-02,2.64000e+00,
2.9299999e-02,2.64000e+00,
2.9320000e-02,2.60000e+00,
2.9339999e-02,2.60000e+00,
2.9360000e-02,2.60000e+00,
2.9379999e-02,2.60000e+00,
2.9399998e-02,2.60000e+00,
2.9420000e-02,2.64000e+00,
2.9439999e-02,2.60000e+00,
2.9460000e-02,2.60000e+00,
2.9479999e-02,2.60000e+00,
2.9500000e-02,2.64000e+00,
2.9519999e-02,2.60000e+00,
2.9539999e-02,2.60000e+00,
2.9560000e-02,2.60000e+00,
2.9579999e-02,2.60000e+00,
2.9600000e-02,2.60000e+00,
2.9619999e-02,2.60000e+00,
2.9639998e-02,2.60000e+00,
2.9660000e-02,2.64000e+00,
2.9679999e-02,2.60000e+00,
2.9700000e-02,2.60000e+00,
2.9719999e-02,2.60000e+00,
2.9740000e-02,2.60000e+00,
2.9759999e-02,2.64000e+00,
2.9779999e-02,2.64000e+00,
2.9800000e-02,2.64000e+00,
2.9819999e-02,2.60000e+00,
2.9840000e-02,2.64000e+00,
2.9859999e-02,8.40000e-01,
2.9879998e-02,0.00000e+00,
2.9899999e-02,0.00000e+00,
2.9919999e-02,0.00000e+00,
2.9940000e-02,0.00000e+00,
2.9959999e-02,0.00000e+00,
2.9980000e-02,0.00000e+00,
2.9999999e-02,0.00000e+00,
3.0019999e-02,0.00000e+00,
3.0040000e-02,0.00000e+00,
3.0059999e-02,0.00000e+00,
3.0080000e-02,0.00000e+00,
3.0099999e-02,0.00000e+00,
3.0119998e-02,0.00000e+00,
3.0139999e-02,0.00000e+00,
3.0159999e-02,0.00000e+00,
3.0180000e-02,0.00000e+00,
3.0199999e-02,0.00000e+00,
3.0220000e-02,0.00000e+00,
3.0239999e-02,0.00000e+00,
3.0259999e-02,0.00000e+00,
3.0280000e-02,2.60000e+00,
3.0299999e-02,2.60000e+00,
3.0320000e-02,2.60000e+00,
3.0339999e-02,2.60000e+00,
3.0359998e-02,2.60000e+00,
3.0379999e-02,2.60000e+00,
3.0399999e-02,2.60000e+00,
3.0420000e-02,2.60000e+00,
3.0439999e-02,2.64000e+00,
3.0460000e-02,2.60000e+00,
3.0479999e-02,2.64000e+00,
3.0499998e-02,2.60000e+00,
3.0520000e-02,2.60000e+00,
3.0539999e-02,2.60000e+00,
3.0560000e-02,0.00000e+00,
3.0579999e-02,0.00000e+00,
3.0599998e-02,0.00000e+00,
3.0619999e-02,0.00000e+00,
3.0639999e-02,0.00000e+00,
3.0660000e-02,0.00000e+00,
3.0679999e-02,0.00000e+00,
3.0700000e-02,0.00000e+00,
3.0719999e-02,0.00000e+00,
3.0739998e-02,0.00000e+00,
3.0760000e-02,0.00000e+00,
3.0779999e-02,-4.00000e-02,
3.0800000e-02,0.00000e+00,
3.0819999e-02,0.00000e+00,
3.0840000e-02,0.00000e+00,
3.0859999e-02,0.00000e+00,
3.0879999e-02,0.00000e+00,
3.0900000e-02,-4.00000e-02,
3.0919999e-02,0.00000e+00,
3.0940000e-02,0.00000e+00,
3.0959999e-02,-4.00000e-02,
3.0979998e-02,0.00000e+00,
3.0999999e-02,0.00000e+00,
3.1019999e-02,0.00000e+00,
3.1040000e-02,0.00000e+00,
3.1059999e-02,0.00000e+00,
3.1080000e-02,0.00000e+00,
3.1099999e-02,0.00000e+00,
3.1119999e-02,0.00000e+00,
3.1140000e-02,0.00000e+00,
3.1159999e-02,0.00000e+00,
3.1180000e-02,0.00000e+00,
3.1199999e-02,0.00000e+00,
3.1219998e-02,0.00000e+00,
3.1239999e-02,0.00000e+00,
3.1259999e-02,0.00000e+00,
3.1280000e-02,0.00000e+00,
3.1300001e-02,0.00000e+00,
3.1319998e-02,0.00000e+00,
3.1339999e-02,0.00000e+00,
3.1360000e-02,0.00000e+00,
3.1379998e-02,0.00000e+00,
3.1399999e-02,0.00000e+00,
3.1420000e-02,0.00000e+00,
3.1440001e-02,0.00000e+00,
3.1459998e-02,0.00000e+00,
3.1479999e-02,0.00000e+00,
3.1500001e-02,0.00000e+00,
3.1519998e-02,0.00000e+00,
3.1539999e-02,0.00000e+00,
3.1560000e-02,0.00000e+00,
3.1579997e-02,0.00000e+00,
3.1599998e-02,0.00000e+00,
3.1620000e-02,0.00000e+00,
3.1640001e-02,1.36000e+00,
3.1659998e-02,2.60000e+00,
3.1679999e-02,2.60000e+00,
3.1700000e-02,2.60000e+00,
3.1719998e-02,2.60000e+00,
3.1739999e-02,2.60000e+00,
3.1760000e-02,2.60000e+00,
3.1780001e-02,2.60000e+00,
3.1799998e-02,2.60000e+00,
3.1819999e-02,2.60000e+00,
3.1840000e-02,2.60000e+00,
3.1859998e-02,2.60000e+00,
3.1879999e-02,2.60000e+00,
3.1900000e-02,2.60000e+00,
3.1920001e-02,2.48000e+00,
3.1939998e-02,0.00000e+00,
3.1959999e-02,0.00000e+00,
3.1980000e-02,0.00000e+00,
3.1999998e-02,0.00000e+00,
3.2019999e-02,0.00000e+00,
3.2040000e-02,0.00000e+00,
3.2060001e-02,0.00000e+00,
3.2079998e-02,0.00000e+00,
3.2099999e-02,0.00000e+00,
3.2120001e-02,0.00000e+00,
3.2139998e-02,0.00000e+00,
3.2159999e-02,0.00000e+00,
3.2180000e-02,0.00000e+00,
3.2199997e-02,0.00000e+00,
3.2219999e-02,0.00000e+00,
3.2240000e-02,0.00000e+00,
3.2260001e-02,0.00000e+00,
3.2279998e-02,0.00000e+00,
3.2299999e-02,0.00000e+00,
3.2320000e-02,0.00000e+00,
3.2339998e-02,0.00000e+00,
3.2359999e-02,0.00000e+00,
3.2380000e-02,-4.00000e-02,
3.2400001e-02,0.00000e+00,
3.2419998e-02,0.00000e+00,
3.2439999e-02,0.00000e+00,
3.2460000e-02,0.00000e+00,
3.2479998e-02,0.00000e+00,
3.2499999e-02,0.00000e+00,
3.2520000e-02,0.00000e+00,
3.2540001e-02,0.00000e+00,
3.2559998e-02,0.00000e+00,
3.2579999e-02,0.00000e+00,
3.2600001e-02,0.00000e+00,
3.2619998e-02,0.00000e+00,
3.2639999e-02,0.00000e+00,
3.2660000e-02,0.00000e+00,
3.2679997e-02,0.00000e+00,
3.2699998e-02,0.00000e+00,
3.2720000e-02,0.00000e+00,
3.2740001e-02,0.00000e+00,
3.2759998e-02,0.00000e+00,
3.2779999e-02,-4.00000e-02,
3.2800000e-02,0.00000e+00,
3.2819998e-02,0.00000e+00,
3.2839999e-02,0.00000e+00,
3.2860000e-02,0.00000e+00,
3.2880001e-02,0.00000e+00,
3.2899998e-02,0.00000e+00,
3.2919999e-02,0.00000e+00,
3.2940000e-02,0.00000e+00,
3.2959998e-02,0.00000e+00,
3.2979999e-02,0.00000e+00,
3.3000000e-02,0.00000e+00,
3.3020001e-02,2.60000e+00,
3.3039998e-02,2.60000e+00,
3.3059999e-02,2.60000e+00,
3.3080000e-02,2.60000e+00,
3.3099998e-02,2.60000e+00,
3.3119999e-02,2.60000e+00,
3.3140000e-02,2.60000e+00,
3.3159997e-02,2.60000e+00,
3.3179998e-02,2.60000e+00,
3.3199999e-02,2.60000e+00,
3.3220001e-02,2.60000e+00,
3.3239998e-02,2.64000e+00,
3.3259999e-02,2.60000e+00,
3.3280000e-02,2.60000e+00,
3.3299997e-02,7.60000e-01,
3.3319999e-02,0.00000e+00,
3.3340000e-02,0.00000e+00,
3.3360001e-02,0.00000e+00,
3.3379998e-02,0.00000e+00,
3.3399999e-02,0.00000e+00,
3.3420000e-02,0.00000e+00,
3.3439998e-02,0.00000e+00,
3.3459999e-02,0.00000e+00,
3.3480000e-02,0.00000e+00,
3.3500001e-02,0.00000e+00,
3.3519998e-02,0.00000e+00,
3.3539999e-02,0.00000e+00,
3.3560000e-02,0.00000e+00,
3.3579998e-02,0.00000e+00,
3.3599999e-02,0.00000e+00,
3.3620000e-02,0.00000e+00,
3.3640001e-02,0.00000e+00,
3.3659998e-02,0.00000e+00,
3.3679999e-02,0.00000e+00,
3.3700000e-02,0.00000e+00,
3.3719998e-02,0.00000e+00,
3.3739999e-02,0.00000e+00,
3.3760000e-02,0.00000e+00,
3.3779997e-02,0.00000e+00,
3.3799998e-02,0.00000e+00,
3.3820000e-02,0.00000e+00,
3.3840001e-02,0.00000e+00,
3.3859998e-02,0.00000e+00,
3.3879999e-02,0.00000e+00,
3.3900000e-02,0.00000e+00,
3.3919998e-02,0.00000e+00,
3.3939999e-02,0.00000e+00,
3.3960000e-02,0.00000e+00,
3.3980001e-02,0.00000e+00,
3.3999998e-02,0.00000e+00,
3.4019999e-02,0.00000e+00,
3.4040000e-02,0.00000e+00,
3.4059998e-02,0.00000e+00,
3.4079999e-02,0.00000e+00,
3.4100000e-02,0.00000e+00,
3.4120001e-02,0.00000e+00,
3.4139998e-02,0.00000e+00,
3.4159999e-02,0.00000e+00,
3.4180000e-02,0.00000e+00,
3.4199998e-02,0.00000e+00,
3.4219999e-02,0.00000e+00,
3.4240000e-02,0.00000e+00,
3.4259997e-02,0.00000e+00,
3.4279998e-02,0.00000e+00,
3.4299999e-02,0.00000e+00,
3.4320001e-02,0.00000e+00,
3.4339998e-02,0.00000e+00,
3.4359999e-02,0.00000e+00,
3.4380000e-02,0.00000e+00,
3.4399997e-02,0.00000e+00,
3.4419999e-02,0.00000e+00,
3.4440000e-02,0.00000e+00,
3.4460001e-02,0.00000e+00,
3.4479998e-02,0.00000e+00,
3.4499999e-02,0.00000e+00,
3.4520000e-02,0.00000e+00,
3.4539998e-02,0.00000e+00,
3.4559999e-02,0.00000e+00,
3.4580000e-02,0.00000e+00,
3.4600001e-02,0.00000e+00,
3.4619998e-02,0.00000e+00,
3.4639999e-02,-4.00000e-02,
3.4660000e-02,0.00000e+00,
3.4679998e-02,0.00000e+00,
3.4699999e-02,0.00000e+00,
3.4720000e-02,0.00000e+00,
3.4740001e-02,0.00000e+00,
3.4759998e-02,0.00000e+00,
3.4779999e-02,0.00000e+00,
3.4800000e-02,0.00000e+00,
3.4819998e-02,0.00000e+00,
3.4839999e-02,0.00000e+00,
3.4860000e-02,0.00000e+00,
3.4879997e-02,0.00000e+00,
3.4899998e-02,0.00000e+00,
3.4920000e-02,0.00000e+00,
3.4940001e-02,0.00000e+00,
3.4959998e-02,0.00000e+00,
3.4979999e-02,0.00000e+00,
3.5000000e-02,0.00000e+00,
3.5019998e-02,-4.00000e-02,
3.5039999e-02,0.00000e+00,
3.5060000e-02,0.00000e+00,
3.5080001e-02,0.00000e+00,
3.5099998e-02,0.00000e+00,
3.5119999e-02,0.00000e+00,
3.5140000e-02,0.00000e+00,
3.5159998e-02,0.00000e+00,
3.5179999e-02,0.00000e+00,
3.5200000e-02,0.00000e+00,
3.5220001e-02,0.00000e+00,
3.5239998e-02,0.00000e+00,
3.5259999e-02,0.00000e+00,
3.5280000e-02,0.00000e+00,
3.5299998e-02,0.00000e+00,
3.5319999e-02,0.00000e+00,
3.5340000e-02,0.00000e+00,
3.5359997e-02,0.00000e+00,
3.5379998e-02,0.00000e+00,
3.5399999e-02,0.00000e+00,
3.5420001e-02,0.00000e+00,
3.5439998e-02,0.00000e+00,
3.5459999e-02,0.00000e+00,
3.5480000e-02,0.00000e+00,
3.5499997e-02,0.00000e+00,
3.5519999e-02,0.00000e+00,
3.5540000e-02,0.00000e+00,
3.5560001e-02,0.00000e+00,
3.5579998e-02,0.00000e+00,
3.5599999e-02,0.00000e+00,
3.5620000e-02,0.00000e+00,
3.5639998e-02,0.00000e+00,
3.5659999e-02,0.00000e+00,
3.5680000e-02,0.00000e+00,
3.5700001e-02,0.00000e+00,
3.5719998e-02,0.00000e+00,
3.5739999e-02,0.00000e+00,
3.5760000e-02,0.00000e+00,
3.5779998e-02,0.00000e+00,
3.5799999e-02,0.00000e+00,
3.5820000e-02,0.00000e+00,
3.5840001e-02,0.00000e+00,
3.5859998e-02,0.00000e+00,
3.5879999e-02,0.00000e+00,
3.5900000e-02,0.00000e+00,
3.5919998e-02,0.00000e+00,
3.5939999e-02,0.00000e+00,
3.5960000e-02,0.00000e+00,
3.5979997e-02,0.00000e+00,
